Bigram_Lprob1	Trigram_Lprob1	Penalty_Short1	Penalty_Long1	Edit_Distance1	Average_TER1	Bigram_mismatch_percentage1	Trigram_mismatch_percentage1	Worker_Bigram_Lprob1	Worker_Trigram_Lprob1	Worker_Penalty_Short1	Worker_Penalty_Long1	Worker_Edit_Distance1	Worker_Average_TER1	Worker_Bigram_mismatch_percentage1	Worker_Trigram_mismatch_percentage1	IsEnglishNative1	IsUrduNative1	LocationIndia1	LocationPakistan1	YearSpeakingEnglish1	YearSpeakingUrdu1	Bigram_Lprob2	Trigram_Lprob2	Penalty_Short2	Penalty_Long2	Edit_Distance2	Average_TER2	Bigram_mismatch_percentage2	Trigram_mismatch_percentage2	Worker_Bigram_Lprob2	Worker_Trigram_Lprob2	Worker_Penalty_Short2	Worker_Penalty_Long2	Worker_Edit_Distance2	Worker_Average_TER2	Worker_Bigram_mismatch_percentage2	Worker_Trigram_mismatch_percentage2	IsEnglishNative2	IsUrduNative2	LocationIndia2	LocationPakistan2	YearSpeakingEnglish2	YearSpeakingUrdu2	Bigram_Lprob3	Trigram_Lprob3	Penalty_Short3	Penalty_Long3	Edit_Distance3	Average_TER3	Bigram_mismatch_percentage3	Trigram_mismatch_percentage3	Worker_Bigram_Lprob3	Worker_Trigram_Lprob3	Worker_Penalty_Short3	Worker_Penalty_Long3	Worker_Edit_Distance3	Worker_Average_TER3	Worker_Bigram_mismatch_percentage3	Worker_Trigram_mismatch_percentage3	IsEnglishNative3	IsUrduNative3	LocationIndia3	LocationPakistan3	YearSpeakingEnglish3	YearSpeakingUrdu3	Bigram_Lprob4	Trigram_Lprob4	Penalty_Short4	Penalty_Long4	Edit_Distance4	Average_TER4	Bigram_mismatch_percentage4	Trigram_mismatch_percentage4	Worker_Bigram_Lprob4	Worker_Trigram_Lprob4	Worker_Penalty_Short4	Worker_Penalty_Long4	Worker_Edit_Distance4	Worker_Average_TER4	Worker_Bigram_mismatch_percentage4	Worker_Trigram_mismatch_percentage4	IsEnglishNative4	IsUrduNative4	LocationIndia4	LocationPakistan4	YearSpeakingEnglish4	YearSpeakingUrdu4	
	22.9376	23.7473	45.7831325301	0.0	3.75	62.7777777778	60.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.3421	21.9089	33.734939759	0.0	7.5	56.5909090909	40.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.616	24.1201	33.734939759	0.0	5.0	70.2272727273	41.6666666667	66.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.9667	33.4539	42.1686746988	0.0	3.75	70.5050505051	50.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	106.978	108.27	34.3434343434	0.0	8.75	54.1958041958	53.8461538462	92.3076923077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.2555	89.1525	39.898989899	0.0	7.25	50.6446678322	68.1818181818	86.3636363636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.075	103.519	33.3333333333	0.0	7.5	44.7115384615	62.5	87.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.2889	77.4288	42.4242424242	0.0	9.5	41.520979021	63.6363636364	86.3636363636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	38.0716	38.6749	13.1868131868	0.0	7.75	48.0357142857	57.1428571429	85.7142857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.9684	37.2142	0.0	2.15053763441	8.75	48.3333333333	46.6666666667	86.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.69	36.9243	26.3736263736	0.0	8.0	47.619047619	33.3333333333	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.8172	36.9543	0.0	1.08695652174	12.5	57.5595238095	45.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	95.0213	96.4059	35.1724137931	0.0	10.0	71.522556391	36.8421052632	89.4736842105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0012	91.3196	39.3103448276	0.0	9.75	66.1654135338	72.2222222222	94.4444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.8217	86.9853	37.9310344828	0.0	9.0	48.1203007519	58.8235294118	88.2352941176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.3122	92.72	46.8965517241	0.0	10.75	59.962406015	61.1111111111	94.4444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	57.1703	58.6141	27.9329608939	0.0	8.25	46.4685314685	35.7142857143	53.5714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.1949	54.3535	30.1675977654	0.0	7.75	52.4912587413	43.4782608696	65.2173913043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.4357	56.3046	35.7541899441	0.0	7.5	40.7342657343	52.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.9538	62.8367	31.843575419	0.0	9.5	46.0576923077	51.8518518519	74.0740740741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	129.215	129.455	54.0697674419	0.0	11.0	75.1203208556	29.4117647059	64.7058823529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.3752	75.4965	40.6976744186	0.0	11.25	61.4015151515	31.5789473684	63.1578947368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.9788	67.501	52.3255813953	0.0	11.75	77.0833333333	20.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.301	34.5469	36.0465116279	0.0	14.5	62.4064171123	28.5714285714	42.8571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	180.399	181.197	45.5056179775	0.0	27.0	67.3368863049	36.3636363636	72.7272727273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	219.327	217.561	43.8202247191	0.0	24.25	52.2430555556	27.2727272727	63.6363636364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	207.93	205.971	47.7528089888	0.0	25.25	59.9237726098	42.2222222222	75.5555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.987	134.171	32.8651685393	0.0	31.0	58.3963178295	21.568627451	68.6274509804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	141.359	140.147	41.8461538462	0.0	18.0	90.003492738	27.7777777778	52.7777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.163	132.033	32.9230769231	0.0	18.75	88.9876880985	17.0731707317	43.9024390244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176.118	175.007	23.6923076923	0.0	22.0	93.3514276567	23.9130434783	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.4124	42.522	39.6923076923	0.0	15.75	64.3493320139	14.6341463415	53.6585365854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	42.7141	42.7141	0.0	10.0	0.25	37.5	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.10623	9.10623	0.0	10.0	0.25	50.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.7141	42.7141	33.3333333333	0.0	0.75	75.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.7141	42.7141	0.0	10.0	0.25	37.5	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	35.148	37.2195	9.57446808511	0.0	5.5	43.137254902	16.6666666667	77.7777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0997	43.1822	14.8936170213	0.0	5.75	32.7941176471	37.5	68.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.732	43.9946	6.3829787234	0.0	5.0	39.1544117647	44.4444444444	88.8888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.5945	39.923	14.8936170213	0.0	5.25	42.5857843137	43.75	87.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	48.1183	52.2241	31.4960629921	0.0	5.75	45.1238390093	21.0526315789	52.6315789474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.3631	40.0324	29.1338582677	0.0	5.0	44.040247678	16.6666666667	61.1111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.5388	39.4932	31.4960629921	0.0	5.5	37.2291021672	22.2222222222	66.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.6093	47.5949	25.9842519685	0.0	6.75	38.1578947368	22.2222222222	66.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	79.1753	79.7344	37.7483443709	0.0	10.0	62.1240601504	20.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.8257	50.392	45.6953642384	0.0	8.0	64.6428571429	12.5	68.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2932	31.127	39.0728476821	0.0	8.25	65.272556391	16.6666666667	72.2222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.1346	39.7463	22.5165562914	0.0	10.25	53.8439849624	26.0869565217	73.9130434783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	53.244	50.4442	33.2015810277	0.0	13.5	43.6417748918	46.6666666667	73.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.6233	59.0376	44.2687747036	0.0	11.75	48.8389328063	60.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.686	165.105	43.0830039526	0.0	14.0	46.5709109731	48.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.5887	54.983	40.7114624506	0.0	12.75	52.555053642	55.5555555556	81.4814814815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	43.3636	43.4946	11.0236220472	0.0	13.0	71.2912087912	25.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.6618	42.4801	15.7480314961	0.0	12.5	61.7000646412	40.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.265	75.7633	15.7480314961	0.0	12.75	67.1945701357	38.0952380952	71.4285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.8183	38.0099	16.5354330709	0.0	13.75	60.2294764059	42.1052631579	68.4210526316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	78.1846	75.1681	41.3333333333	0.0	7.25	64.7058823529	33.3333333333	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.2212	65.712	48.0	0.0	7.0	43.7710084034	38.4615384615	69.2307692308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.696	78.7832	35.3333333333	0.0	9.5	49.0610859729	31.25	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.485	116.577	31.3333333333	0.0	9.75	49.4505494505	27.7777777778	38.8888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	49.8635	45.1847	40.8284023669	0.0	11.75	61.3445378151	36.3636363636	59.0909090909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.4337	54.5413	36.0946745562	0.0	11.75	55.6627196333	25.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.8285	92.9131	34.9112426036	0.0	11.0	58.1518971225	28.5714285714	52.380952381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.3412	51.278	31.9526627219	0.0	12.0	54.8128342246	42.8571428571	66.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	31.4116	30.8623	28.9719626168	0.0	6.5	72.0833333333	53.8461538462	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.8814	46.7702	37.3831775701	0.0	6.0	71.5476190476	40.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.8768	35.3359	34.5794392523	0.0	9.25	73.630952381	27.2727272727	72.7272727273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.2411	70.557	36.4485981308	0.0	7.25	77.5183150183	30.7692307692	76.9230769231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	76.8756	76.1208	41.7582417582	0.0	18.25	66.1290322581	32.2580645161	74.1935483871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.1155	93.8382	42.1245421245	0.0	17.0	62.6703281424	34.4827586207	68.9655172414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.09	103.466	49.0842490842	0.0	14.75	61.9194938821	32.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	187.001	188.302	45.0549450549	0.0	15.5	69.3247126437	37.037037037	77.7777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	92.3325	92.2725	38.4384384384	0.0	16.25	57.7901265401	23.5294117647	58.8235294118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131.873	128.048	32.7327327327	0.0	15.75	59.4613719614	39.3939393939	75.7575757576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.79	127.892	29.1291291291	0.0	18.5	61.3053613054	32.4324324324	62.1621621622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	186.805	181.407	36.6366366366	0.0	17.5	67.3430735931	41.1764705882	91.1764705882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	12.3043	11.5656	44.8275862069	0.0	0.5	30.0	40.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.87662	9.66485	44.8275862069	0.0	1.0	70.0	40.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.3043	11.5656	44.8275862069	0.0	0.5	30.0	40.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.3043	11.5656	37.9310344828	0.0	1.0	30.0	60.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	11.028	11.6159	28.5714285714	0.0	0.5	42.8571428571	40.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.3701	19.2697	28.5714285714	0.0	0.5	71.25	40.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.8902	10.2592	32.1428571429	0.0	1.5	51.6071428571	75.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28665	8.19375	28.5714285714	0.0	0.5	38.2142857143	40.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	27.163	27.6812	41.2698412698	0.0	3.0	23.9583333333	50.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.163	27.6812	30.1587301587	0.0	2.5	24.2361111111	40.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.9226	30.8194	33.3333333333	0.0	2.0	42.0138888889	55.5555555556	77.7777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.7274	26.3174	25.3968253968	0.0	2.0	34.375	55.5555555556	88.8888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	18.7459	19.4712	43.137254902	0.0	3.75	50.4166666667	85.7142857143	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.4281	18.5666	56.862745098	0.0	3.5	61.6666666667	50.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.1237	18.849	54.9019607843	0.0	3.0	54.1666666667	60.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0026	50.7279	52.9411764706	0.0	3.25	55.4166666667	83.3333333333	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	127.823	127.276	46.0	0.0	8.5	42.8181818182	39.1304347826	69.5652173913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.082	131.038	47.5	0.0	9.25	39.1428571429	38.0952380952	57.1428571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.7406	91.4076	39.0	0.0	11.5	46.9220779221	41.6666666667	83.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	169.23	170.567	44.0	0.0	8.75	66.6774891775	31.8181818182	63.6363636364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	146.247	146.294	46.6019417476	0.0	7.25	52.9201680672	75.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.969	148.908	34.9514563107	0.0	5.0	49.8319327731	76.9230769231	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.4764	99.06	33.0097087379	0.0	5.5	53.0462184874	71.4285714286	92.8571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	191.689	191.264	44.6601941748	0.0	6.25	73.5714285714	90.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	15.9729	16.2464	0.0	2.32558139535	2.25	62.5	50.0	62.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.4023	16.6952	0.0	2.32558139535	2.0	63.3333333333	42.8571428571	57.1428571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.5129	14.8684	26.1904761905	0.0	2.25	66.6666666667	40.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.8585	53.7464	23.8095238095	0.0	2.5	58.3333333333	33.3333333333	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	49.8408	49.8408	6.25	0.0	0.5	14.5833333333	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.8408	49.8408	6.25	0.0	0.5	29.1666666667	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.6172	49.6172	6.25	0.0	0.5	33.3333333333	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.7141	42.7141	6.25	0.0	0.5	14.5833333333	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	57.2131	57.5869	21.4285714286	0.0	9.5	43.8839285714	40.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0141	89.4708	24.6031746032	0.0	10.75	55.8035714286	40.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.4902	50.5214	23.0158730159	0.0	9.0	46.25	45.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.2168	91.6282	31.746031746	0.0	9.75	47.4553571429	52.6315789474	84.2105263158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	25.3566	24.9423	18.0	0.0	3.5	47.9166666667	50.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.8392	27.4199	42.0	0.0	2.0	52.9761904762	85.7142857143	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5166	25.0156	34.0	0.0	2.5	65.5257936508	57.1428571429	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.3369	65.9033	42.0	0.0	2.0	73.5119047619	85.7142857143	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	119.14	119.914	24.6987951807	0.0	14.75	59.3804347826	46.1538461538	96.1538461538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.629	122.122	39.7590361446	0.0	16.25	65.7467793881	60.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.434	117.651	7.22891566265	0.0	16.5	51.787037037	28.125	71.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.1225	73.9648	0.0	14.4329896907	21.0	64.0225442834	42.1052631579	92.1052631579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	46.4829	47.4627	45.2054794521	0.0	5.75	44.8741515837	37.5	81.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.9947	51.435	34.9315068493	0.0	11.0	51.2019230769	31.5789473684	63.1578947368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.6149	48.9071	45.8904109589	0.0	6.5	45.7791289593	40.0	73.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.6809	80.083	43.8356164384	0.0	7.25	52.0220588235	41.1764705882	82.3529411765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	48.3163	48.3163	29.4117647059	0.0	1.0	75.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.828	82.828	23.5294117647	0.0	1.0	62.5	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.5626	49.5626	29.4117647059	0.0	1.0	62.5	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.288	13.288	35.2941176471	0.0	1.5	112.5	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	47.9029	47.9029	40.0	0.0	0.25	25.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.9029	47.9029	40.0	0.0	0.25	25.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.9029	47.9029	40.0	0.0	0.25	16.6666666667	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.9029	47.9029	36.0	0.0	0.75	16.6666666667	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
