SegID	Urdu	Turk_Translation_1	Turk_Translation_2	Turk_Translation_3	Turk_Translation_4	Bigram_Lprob1	Bigram_Lprob2	Bigram_Lprob3	Bigram_Lprob4	Trigram_Lprob1	Trigram_Lprob2	Trigram_Lprob3	Trigram_Lprob4
urd-ng-102-174502-11516154-post1__2	پاکستان نے ان الزامات کی تردید کی اور کہا کہ وہ تفتیش میں ہندوستان کی ہر ممکن مدد کرے گا۔	Pakistan refuted these claims and said that it would help India in investigation in every possible way.	Pakistan denies that blames and said he will give all possible help to India in interrogation.	Pakistan rejecting the accusations said that it will help India in investigation in every possible way.	Pakistan denied these blames and said that she will fully cooperate in the investigation.	-45.5825	-37.6034	-42.1485	-35.3503	-45.4504	-37.0928	-42.3181	-34.8921
urd-ng-102-174502-11516154-post1__3	ہندوستان نے کہا کہ اس نے پاکستان کو ایک فہرست دی ہے جس میں ان بیس مشتبہ شدت پسندوں کے نام دیئے ہیں، جو ہندوستان کو مطلوب ہیں۔	India said that they have given Pakistan a list of the suspected extremists which India wanted.	India said that it give one list to Pakistan in which shows suspected names of extremist which India required.	India said that it has given a list to Pakistan that has 20 suspected extremists required by India.	India said that she has provided Pakistan a list of 20 extremists, who are wanted to India.	-37.8224	-48.9521	-47.9827	-37.7841	-38.3534	-49.9836	-48.6112	-37.4122
urd-ng-102-174502-11516154-post1__4	اب پاکستان نے کہا ہے کہ اس فہرست میں شامل جیشِ محمد کے سربراہ مولانا مسعود اظہر نظربند نہیں ہیں اور ان کے بارے میں حکومت پاکستان کو کوئی معلومات نہیں ہے۔	Now, Pakistan said that the Jaish-e-Mohammad leader, who is included in the list, Moulana Mas'ood Azhar, is not under house arrest, and that the government of Pakistan has no information about him.	now Pakistan said that listed name of Jaish Muhammad Leader Mulana Masood Azhar hide him self and government did not have any information about him.	Now Pakistan has said that included in the list Jaish-e-Muhammad's Molana Azhar Masood is not in custody and government of Pakistan has no information about him.	Noe Pakistan said that leader of Jaish e Muhammad Maulana Masud Azhar present in this list is not detained and Government of Pakistan has no information about him.	-62.5822	-59.4623	-56.0621	-65.8245	-63.0863	-59.2457	-57.02	-67.0658
urd-ng-102-174502-11516154-post1__5	اس سے پہلے پاکستان کے صدر آصف علی زرداری نے اس تاثر کو مسترد کیا کہ مغربی خفیہ اداروں اور بھارتی حکومت نے پاکستان کو ممبئی حملوں سے متعلق شواہد فراہم کیے ہیں۔	Previously, the President of Pakistan, Asif Ali Zardari had rejected the idea that western intelligence agencies and the Indian government had provided Pakistan proof about the Mumbai attacks.	before that Pakistani president Asif Ali Zardari disapproved that image that western secret agencies and Indian government give evidence to Pakistan about Mumbai attack.	Before that the president of Pakistan Asif Ali Zardari refuted the view that west's secret agencies and Indian government has given evidence related to Mumbai attachs.	Before this President Asif Ali Zardari has denied the impression that Western Secret Agencies and Indian Government have provided Pakistan the proves of Mumbai attacks.	-65.76	-67.4376	-63.0568	-53.8148	-65.7108	-67.1681	-63.1694	-53.8607
urd-ng-102-174502-11516154-post1__6	صدر زردرای نے اجمل قصاب کے بارے میں کہا کہ یہ ابھی ثابت نہیں ہوا کہ وہ پاکستانی ہیں۔	President Zardari said regarding Ajmal Kasab, that it is not yet proven that he is Pakistani.	president Zardari said about Ajmal Qasaab that this was not prove that he is Pakistani.	President Zardari has said that it has not been proved that Ajmal Kasab is a Pakistani.	President Zardari said about Ajmal Qasab that it is not yet proven that he is Pakistani.	-35.5125	-31.621	-30.4814	-32.6537	-35.4565	-31.232	-28.8035	-32.6815
urd-ng-102-174502-11516154-post1__7	اسی دوران وزیراعظم منموہن سنگھ نے پاکستان کو خبردار کیا ہے کہ اس کے ساتھ بھارت کے تعلقات تب تک بہتر نہیں ہوسکتے جب تک وہاں کی سر زمین کو دہشت گردی کے لیے استعمال کیا جاتا رہے گا۔	At that time,Prime Minister Manmohan Singh warned Pakistan that their relationship with India could not improve as long as their land continues to be used for terrorism.	meanwhile, Prime Minister Manmohan Singh has warned Pakistan that its relation with India can not improve unless its land is being used for terrorism.	During this, Prime Minister Manmohan Singh warned Pakistan that the its relations with India are not going to improve until its land is continued to be used for terrorism.	During this Prime Minister Manmohan Singh warned Pakistan that Indian relation with her can't get better till the time her soil is used for terrorism.	-58.7589	-59.4355	-63.0528	-61.3154	-58.2069	-59.9871	-62.4897	-61.5156
urd-ng-102-174502-11516154-post1__8	اور تازہ ترین پیش رفت میں انڈیا کر کرکٹ ٹیم نے پاکستان کا دورہ منسوخ کر دیا ہے۔	And in the latest developments, the Indian cricket team cancelled their tour of Pakistan.	and in a latest development, the Indian cricket team has cancelled its tour to Pakistan.	And in latest development, Indian Cricket team has cancelled their tour of Pakistan.	And in recent updates Indian Cricket team has canceled its tour of Pakistan.	-40.8055	-46.2933	-38.8178	-34.7091	-41.1439	-46.0684	-38.9398	-35.5559
urd-ng-102-174502-11516154-post1__9	کیا ان سیاسی واقعات کا کھیلوں پر اثر پڑنا چاہیے؟	Should these political events affect sports.	should these political instances affect over the sports?	Should sports be effected due to these political events?	Should these political incidents affect sports?	-20.0068	-27.9264	-26.0737	-22.1272	-20.0068	-28.2573	-26.2055	-22.1272
urd-ng-102-174502-11516154-post1__10	آپ پاکستان اور ہندستان کے تعلقات کا مستقبل کیا دیکھتےہیں؟	What do you see the future of Indo-Pak relations looking like?	what do you see as the future of Pakistan and India relations.	What future to you see of India Pakistan Relationship?	How do you see the future of Pakistan and India relations?	-26.1605	-22.3994	-21.563	-20.5373	-26.6383	-21.4899	-22.164	-21.0151
urd-ng-102-174502-11516154-post22__1	پاکستان کو نہ امريکہ توڑے گا نہ انڈيا۔	Neither America nor India will break Pakistan.	Neither America will break Pakistan nor India.	Neither America, nor India would break Pakistan.	Pakistan will not be torn apart by America or India.	-18.9857	-18.9857	-18.2867	-25.1903	-18.9857	-18.9857	-18.2867	-24.5209
urd-ng-102-174502-11516154-post22__2	پاکستان کو خود پاکستانی توڑيں گے۔	Pakistan will break itself.	Pakistan will be broken by Pakistanis themselves.	Pakistan would be broken by the Pakistanis themselves.	It will be torn apart by Pakistani themselves.	-11.89	-14.7305	-15.5157	-20.558	-11.89	-13.8811	-14.7483	-20.6628
urd-ng-102-174502-11516154-post22__3	اتنی صوبائيت فرقہ واريت اور ملائيت کے بعد آپ کيا توقع رکھتے ہيں۔	With so much regionalism, factionism and infiltration, what else can you expect?	what do you expect after so much provincialism, sectarianism, and Mullaism.	What do you expect after such regionalism, communalism and vandalism.	What can you expect after so much internal segregation and rivalry?	-24.3465	-23.9076	-23.1023	-32.3467	-24.6683	-23.1545	-23.5797	-32.6018
urd-ng-102-174502-11516154-post22__4	ويسے جناح نے بھی انڈيا کے مسلمانوں کے ساتھ اچھا نہيں کيا يہ وقت ثابت کر چکا ہے۔	Time has proved that Jinnah did not do good to the Indian Muslims.	although Jinnah also did not do good to the Muslims of India and it has been proven with time.	Even Jinnah too did not do good towards the Muslim's of India. Time has proved this.	However, Jinnah didn't do well with the Muslims from India, and time has already proven that.	-28.521	-42.4851	-37.7795	-38.3786	-29.1787	-43.3187	-38.2305	-39.3006
urd-ng-102-174502-11516154-post22__5	yasmin، شکاگو	Yasmin, Chicago	Yasmin, Chicago.	Yasmin, Chicago	Yasmin: Chicago.	-4.89839	-4.89839	-4.89839	-4.89839	-4.89839	-4.89839	-4.89839	-4.89839
urd-ng-102-174502-11516154-post22__6	محترمہ اگر جناح صاحب کے وژن پر کام جاری رہتا تو نہ صوبائیت،فرقاواریت اور ملائیت کا کینسر پاکستان میں پھیلتا اور نہ ہی بھارت میں مسلمانوں کے ساتھ ایسا برتاؤ ہوتا۔	Madam, if work was continued in Jinnah's manner, neither would the tumors of regionalism, factionism and infiltration have spread in Pakistan, nor would the Indian Muslims been treated in this way.	Madam, if Mr. Jinnah's vision was followed, neither the cancer of provincialism, sectarianism, and Mullaism had spread in Pakistan nor the Muslims in India had undergone such behavior.	Madam, if we kep working on the vision of Jinnah, the cancer of Communalism, Regionalism and Vandalism would not have spread in Pakistan. And also the Muslims of India would not have been treated this way.	Madam, if Jinnah's work was carried forward, then these internal cancer of segregation and rivalry would not have spread, and the muslims in India wouldn't be in the situation they are in now.	-78.9034	-68.7258	-75.0642	-86.2406	-77.9972	-68.7258	-74.8201	-85.7985
urd-ng-102-174502-11516154-post22__7	مگر غلطی ہماری ہے کہ ان جیسے قد کا کوئی لیڈر پیدا نہیں کر سکے۔	But it is our fault that we couldnt reproduce a leader of similar stature.	but it's our fault that we could not bring up a leader like his stature.	It is our mistake of not producing a leader of his caliber	It's our fault that after him, no other leader could stand in his shoes.	-35.3671	-37.0678	-34.1507	-36.6126	-36.1176	-36.4867	-34.7898	-36.9068
urd-ng-102-174502-11516154-post22__8	ہم اگر اپنے ہیروز کی قدر نہیں کر سکتے تو	If we can't respect our leaders then	if we can not care for our heroes, then	If we could pay the due respect to our heroes	But if we can't appreciate our heroes, then....	-26.6663	-21.8173	-30.5494	-19.3278	-26.7426	-21.9369	-30.9621	-19.5246
urd-ng-102-174502-11516154-post33__1	اس خطہ ميں صلاحيتيں تو بہت ہيں۔	There are many able people in this part of the world.	this region has great capabilities.	This region has great potential.	This sector does have a lot of abilities.	-25.0497	-14.2836	-15.6477	-19.8321	-23.9126	-14.5751	-15.6477	-19.3356
urd-ng-102-174502-11516154-post33__2	خدا جانے کب عقل آئے گی اور اتفاق کی برکت سے يہ خطہ ترقی کرے۔	God knows when some sense will return to the people and when the blessing of consensus in opinion will help develop this area.	god knows when we'll understand and the region will progress with the blessing of unity.	God knows when this region will learn its lesson and its unity will bring regional development/prosperity.	God knows when they will come to their senses and use the blessing of unity to make some progress.	-64.6344	-43.1595	-51.473	-48.0861	-64.5702	-42.8214	-51.7753	-48.7238
urd-ng-102-174502-11516154-post33__3	دونوں ملکوں ميں ملا، پنڈت، طالبان، شيو سينا، آر ايس ايس وغيرہ تو امن کے مخالف تيار کیے گئے ہيں ہي۔	In both countries the Mullahs, Pundits, Taliban, Shiv Sena and the RSS etc have been established to oppose the peace process.	in both countries the enemies to peace like Mullas, Pandits, Taliban, Shiv sena, RSS have been raised.	Both countries have extremist forces like Taliban, Shiv sina and RSS etc... These extremist forces are enemies of the regional peace.	Both countries have priests, Shiv sena, RSS etc. that constantly oppose peace.	-43.2153	-39.1576	-48.4168	-34.207	-43.4674	-39.1124	-48.619	-34.207
urd-ng-102-174502-11516154-post33__4	اور دجالی قوتيں نہيں چاہتی کہ يہ خطہ امن کے ساتھ ترقی کرے چنانچہ ان ملکوں کو پتلی ناچ نچايا جا رہا ہے۔	And destructive forces don't want this area to develop and for this these countries are manipulated like puppets.	and the evil powers don't want this region to progress therefore these countries are controlled like puppets.	The imperial powers do not want peace and stability in this region.They are controlling these countries like puppets.	And these negative forces do not want the sector to make any progress, hence the countries are kept on their toes.	-47.1397	-49.3644	-52.3445	-54.0365	-47.2799	-49.7449	-52.3402	-54.0111
urd-ng-102-174502-11516154-post33__5	کيا آپ تصور کر سکتے ہيں کہ اتفاق کے ساتھ اس علاقہ پاکستان بھارت اور چین کا دنيا ميں کيا مقام ہوگا۔	Can you imagine with the aid of consensus between Pakistan, India and China what position they would have in the world.	can you imagine what status will this region of Pakistan, India and China will have in the world.	can you imagine the international influence of Pakistan, China and India, if they are united	Can you imagine the status of this place in the world for Pakistan, India and China, with just a little bit of unity?	-50.356	-42.045	-34.9343	-45.4552	-49.2376	-42.0458	-33.8473	-42.7687
urd-ng-102-174502-11516154-post33__6	پاکستان پر تو خدا کا عذاب ہے جو چوروں ڈاکوؤں اور رسہ گيروں کو بصورت ليڈر قوم پر مسلط کر ديا ہے۔	It is Gods punishment who has positioned thieves, robbers and manipulators as leaders of this country.	Pakistan is under persecution from God that these thieves, bandits and criminals have been imposed as leaders of the nation.	Pakistan is under the occupation of corrupt and opportunist leadership.	Pakistan is cursed by God for having robbers and thieves as their appointed leaders.	-50.3591	-54.9894	-24.6752	-43.4575	-50.6518	-54.933	-25.0328	-43.4575
urd-ng-102-174502-11516154-post42__1	اللہ کرے ہمارے ملک پاکستان پر کبھی بھی کوئی آنچ نہ آئے، آمين۔	May God safe guard Pakistan from any harm, Amen.	may Allah protect our country from any harm, Amen.	May God protect our country, Pakistan.	May God our country Pakistan always be safed, ameen.	-23.6041	-25.9568	-16.1639	-19.9741	-23.6472	-26.4155	-16.1639	-20.1749
urd-ng-102-174502-11516154-post42__2	مگر صاحب ذرا آنکھيں کھول کر اپنے ارد گرد کے حالات اور زمينی حقائق کو ديکھيں تو آپ کو نظر آجائے گا کہ امريکی افواج کہاں تک پہنچ گئی ہيں۔	But sir open your eyes and look around and see the current situation and ground realities that reveal the extent to which the American have progressed.	but Sir, open your eyes to see the surrounding situation and ground reality, you will figure out how far American forces have penetrated.	But being a Pakistani we should not neglect the ground realities/threats. American forces have been deployed very near to our afghan borders.	But,please open your eyes to look at the situation and ground realities around you then you will come to know that where American troops have reached .	-67.7282	-58.2024	-58.5249	-66.4815	-65.4852	-59.5267	-59.1287	-66.9784
urd-ng-102-174502-11516154-post42__3	اسکے علاوہ ملکی معاملات بھی درست نظر نہيں آرہے ہيں، سرحد، بلوچستان اور سندھ ميں کراچی کے حالات بھی آپ کے سامنے ہيں۔	moreover, the internal affairs don't seem to be good, as you can see the circumstances in NWFP, Balochistan and in Karachi in Sindh.	Other than that National matter are not looking good as well, circumstances in Sarhad, Balochistan, Karachi in Sindh are in front of you.	Besides this the situation in the country doesnt seem to be stable, like in the NWFP, Baluchistan and Sindh, and the problems in Karachi are also evident.	Besides the country matters do not seems better.The circumstances in NWFP, Baluchistan,and the situation of Karachi in Sindh, are also in front of you .	-45.1634	-51.2779	-54.1316	-54.7048	-44.2982	-52.2423	-54.6397	-52.9428
urd-ng-102-174502-11516154-post42__4	ايسی صورتحال ميں ملک کو ايک ايسے ليڈر کی ضرورت ہے جو ہميں ايک متحد قوم بنا سکے۔	in this situation the country needs such a leader who can unite us as one nation.	In this situation country needs a such leader who can unite us as a single Nation.	In this atmosphere we need a leader that can unite the people of this country.	In this situation the country needs that leader who can make us a united nation.	-39.7225	-45.6921	-39.5674	-38.4163	-39.4107	-46.1963	-38.2455	-38.6666
urd-ng-102-174502-11516154-post42__5	يا اللہ ہم پہ رحم فرما۔	O Allah bestow your mercy upon us.	O Allah Have mercy on us	O God please show us some mercy.	May God mercy upon us.	-23.0408	-18.0798	-21.7201	-13.5107	-23.0408	-18.0798	-21.7201	-13.5107
urd-ng-102-174502-11516154-post58__1	ميرے خيال سے ايک آخری جنگ کے بغير کوئی چارہ نہيں۔	Account to my understanding, a final war is inevitable.	In my opinion there is no way other than a last war.	I believe we have no other option but to go to war one last time.	I think a last war is the only option.	-21.9053	-28.5633	-38.0033	-23.3187	-21.9634	-28.4961	-38.0105	-22.6646
urd-ng-102-174502-11516154-post58__2	بس بہت ہو چکا۔	this is enough of it.	Enough much has happened	Enough is enough.	That's it, enough is enough.	-10.9373	-12.155	-7.46349	-12.9898	-11.0874	-12.334	-7.46349	-12.9898
urd-ng-102-174502-11516154-post58__3	اب معاملہ آر يا پار ہو ہی جانا چاہيے۔	now it should be do or die.	Now this affair has to win or lose.	It's now or never.	This situation is "now or never".	-16.1067	-21.9919	-10.7131	-14.4039	-15.6322	-22.2961	-10.7131	-14.465
urd-ng-102-174502-11516154-post58__4	يہ مذاکرات کے منافقانہ ڈھونگوں سے مسئلہ حل نہيں ہو گا۔	this problem can not be solved through these acts of insincere dialogues.	This problem will not solve with hypocrisy deceit.	These fraudulent dialogues and pointless meetings are not the solution to the problems.	These false acts of cooperation will not solve the problem.	-35.6098	-26.2199	-34.9933	-30.0573	-35.6852	-26.3924	-34.2309	-30.4743
urd-ng-102-174502-11516154-post58__5	نہ ہی ايک دوسرے کے ملکوں ميں چھوٹی موٹی دہشت گرديوں سے۔	and not through small scale terrorism in each other's country.	And neither with small big terrorism in each other countries.	Neither is by committing small scale terrorist acts in each others territories.	Nor will small terrorist attacks in each others countries.	-26.7547	-25.6434	-37.599	-26.5925	-27.2724	-26.2573	-38.1523	-26.7105
urd-ng-102-174502-11516154-post58__6	آخر يورپ کو بھی تو آخری عظيم جنگ لڑنے کے بعد ہی قرار آيا تھا۔	after all, Europe got settled after the final world war.	Even Europe too came to rest after fighting the last great war.	After all it was only after waging the Second World War that Europe managed to sort its problems out.	Afterall, even Europe was founded after the last world war.	-27.6917	-32.2478	-50.0656	-26.4429	-27.149	-31.1977	-49.4909	-26.5677
urd-ng-102-174502-11516154-post58__7	اور يہ جنگ عظيم نہ ہوئی ہوتی تو يہ سب بھی آج تک پاکستان اور بھارت کی طرح چخ چخ ہی کر رہے ہوتے۔	and if this world war had not taken place, then these countries, just like Pakistan and India, would have been clattering.	And if this Great war had not happened then they all would be chattering like Pakistan and India.	And if it wasn't for this World War then they'd still be arguing and nagging each other over small things.	And if there had not been a great war, then they would still be fighting back and forth like Pakistan and India.	-43.9961	-43.4237	-54.3055	-47.9231	-44.3789	-43.6324	-54.1221	-42.7601
urd-ng-102-174502-11516161-post112__1	ہماری تقريباً ساری سياسی جماعتيں اس بات پر اتفاق کرتيں ہيں کہ ملک سے دہشتگردی اور فرقہ واريت کا خاتمہ ہونا چاہيے۔	Almost all of our political parties agree on this matter that these terrorist and denominational activities should be terminated from the country.	Almost all our political parties agree that terrorism and factionalism should be finished.	Almost all of our political parties are unified to the topic that terrorism and sectarian violence shall be eradicated from the country.	Almost all of our political parties are agreed on the fact that terrorism and sectarianism should be rooted out of the country.	-53.8785	-28.7091	-56.4662	-43.5502	-54.085	-28.9319	-56.3397	-43.7045
urd-ng-102-174502-11516161-post112__2	ليکن ہماری فوجی قيادت اس کام ميں مخلص نظر نہيں آتی، ايک طرف تو امريکہ اور يورپ کو يقين دہانی کرائی جاتی ہے کہ دہشتگردی کی اس جنگ ميں ہم آپ کے ساتھ ہيں دوسری طرف طالبان کی بھی خفيہ طور پر مدد کرتے ہيں۔	But our army rule does not seem sincere in this matter. On one hand, American and Europe are made to believe that we are with you on this war against terrorism and the other hand, we also help Taliban secretly.	But our military leadership does not seem to be sincere in these regards. On the one hand, America and Europe are ascertained that we are with them in their war against terrorism, and on the other hand we secretly help the Taiban.	But own military leadership does not seem to be sincere on this topic. At one side Europe and America are assured that the military is sincere in achieving a terror free state but on the other hand helps the Taliban in disguise.	But our military leadership does not seem sincere in this regard. On one hand they assure America and Europe that they are with them in this war against terror and on the other hand are covertly aiding the Taliban.	-91.0772	-96.2703	-105.976	-99.7654	-90.8056	-94.5698	-104.95	-99.5473
urd-ng-102-174502-11516161-post112__3	ہميں اب سوچنا ہے اور اپنی سمت کا تعين کرنا اور صرف ايک کی راہ کا انتخاب کرنا ہے، شکريہ	We have to think now and decide our direction and only choose one way. Thank you.	We should think and fix our direction and choose only one way. Thanks.	Now we have to think and define our path and select one path to focus on, Thank you.	We should now ponder and set our direction and choose one path only. Thanks	-41.6497	-35.9518	-48.8079	-44.205	-42.0394	-36.445	-48.9838	-44.8346
urd-ng-102-174502-11516161-post13__1	اس بات میں کوئی شک نہیں ہے کہ جماعت الدعوہ میں شامل اکثریت لشکر طیبہ کے ان کارکنوں ہی کی ہے جو کہ لشکر طیبہ کے کالعدم قرار دئے جانے کے بعد جماعت الدعوہ پاکستان کے نام سے قائم جماعت میں شامل ہو گئے تھے،	There is no doubt in this that majority of the members of Jamaat-ud-Dawa are the members of Lashker-e-Tayyaba, who joined the party named Jamaat-ud-Dawa Pakistan after Lashker-e-Tayyaba was invalidated.	There is no doubt that majority of the workers of Jama'athud Da'wah are the previous members of Lashkar-e-Taiba who joint the group called Jama'athud Da'wah Pakistan, after Lashkar-e-Taiba was rendered inexistent.	There is no doubt that the elements of Jamat-ud-dawa include majority of those people who belong to Lashkar-e-Taiba which is a banned organization, is now established and operating with a new name Jamat-ud-dawa Pakistan.	There is no doubt that the majority of the movement league are from the Tayaba Group, who joined the league after the inception of Pakistan.	-62.928	-70.919	-78.1044	-55.1152	-64.7367	-72.6482	-78.6533	-54.761
urd-ng-102-174502-11516161-post13__2	تاہم اس کے بعد ان کارکنوں نے امدادی کاموں کو ترجیح دی اور اب بھارت کے پُر زور اصرار پر اقوام متحدہ نے اسے بھی کالعدم قرار دے دیا ہے اور حکومت پاکستان بھی ان کے خلاف کریک ڈاؤن جاری رکھے ہوئے ہے۔	Although these members preferred subsidiary activities and now after India's great persistence, The United Nation has invalidated it also and Government of Pakistan is continuing the crack down against them.	However, after that, the members gave preference to social work, and now even Jama'athud Da'wah was rendered inexistent by the United Nations, due to the pressure applied by India and the crackdown being enforced by the Pakistani government.	However after that more focus was diverted towards humanitarian activities and now on India's strong request , the United Nations has also banned it and the government of Pakistan has also implemented a crack down on this organization.	However, after that, this leagues obstructed aid campaigns, and now on India's insistence, United Nations has declared them as the enemy and even the Government of Pakistan is cracking down on them.	-87.9255	-89.1146	-108.151	-80.6564	-88.2993	-90.0343	-110.347	-81.0823
urd-ng-102-174502-11516161-post13__3	میرے خیال میں اگر یہ جہادی گروپس مذہبی انتہا پسندی چھوڑ کر دینی اور امدادی سرگرمیاں جاری رکھیں تو زیادہ بہتر۔	In my opinion, it is better if Jihadi groups leave religious extremism and continue religious and subsidiary activities.	I believe that if Jihadi groups leave religious fundamentalism and take up social efforts, that would be better.	In my opinion if these Jihadi groups leave religious extremism and get focused towards religion and humanitarian assistance then it is much better.	In my opinion, if these Jihadi groups quit this religious fanaticism, and try helping instead, then it would be better for all.	-52.0453	-50.5243	-71.4843	-57.7644	-52.4137	-50.1781	-72.5666	-56.953
urd-ng-102-174502-11516161-post150__1	پاکستان ميں موجود دہشتگر تنظيميں جنہوں نے جہاد کے نام پر پيشہ وارانہ جرائم پيشہ لوگ پال رکھے ہيں يہ اور ان ملاوؤں کے ’بڑے‘ وہی ہيں جو پاکستان کو پليدستان اور جانے کيا کيا کہتے رہے ہيں۔	Terrorist groups present in Pakistan, who support professional criminals and the heads of those Mullahs are those who call Pakistan the land of destruction and what not.	The present terrorist groups that bring up criminals in the name of Jihad, and the elders of these Mullas, are the same people who used to call 'Pakistan' 'Palidistan', and who knows what else.	The terrorist organizations present in Pakistan which have used the name of Jihad to induct and nurture professional killers and criminals and their molana's are the same people who called Pakistan 'Plaeedistan' meaning un clean land. These are the people who use bad named for Pakistan.	The terrorist organizations present in Pakistan are employing professional criminals in the name of Jihad, the mentors of these and the mullahs are the same people who called Pakistan, Paleedistan and what not from time to time.	-69.9954	-80.291	-120.73	-84.7651	-69.4279	-79.6655	-119.622	-82.1603
urd-ng-102-174502-11516161-post150__2	اب يہ پاکستان کو تباہ کرنے ميں کوئی کسر نہيں چھوڑ رہے۔	And now they are doing everything to destroy Pakistan.	Now they are not leaving any stone unturned in destroying Pakistan.	Now they are trying their best to destroy Pakistan.	They are not letting any stone unturned in the destruction of Pakistan.	-22.9368	-29.7076	-21.871	-28.5256	-22.5566	-29.82	-21.2244	-28.5429
urd-ng-102-174502-11516161-post150__3	اصل ميں يہ مسلمان تو کيا انسان کہلوانے کے حقدار نہيں۔	In reality, they do not even deserve to be called Human beings, let alone Muslims.	Actually, these are not even fit to be called human beings, let alone 'Muslims'.	In reality they don't even get close to be called a Muslin, in fact they deserve to be called animals or barbarians	They do not deserve to be called humans let alone muslims.	-32.7121	-32.2265	-56.8589	-30.0743	-32.6649	-32.588	-58.2731	-30.5088
urd-ng-102-174502-11516161-post150__4	پاکستان کو ان شرپسندوں سے پاک کیے بغير ملکی سلامتی خطرہ ميں رہےگي۔	Without cleaning Pakistan from these evil doers, the country's existence will be in jeopardy.	Without cleaning Pakistan of these mischief mongers, the national security will remain at risk.	Pakistan security will stay at risk until these extremists are not eradicated from Pakistan.	Without rooting these miscreants out of Pakistan, the national security will be at risk.	-37.2496	-35.3922	-42.661	-38.2686	-37.1875	-35.8835	-42.8205	-38.8132
urd-ng-102-174502-11516161-post150__5	کيا اب بھی يہ سوچنے کی گنجائش ہے کہ ان مفسدوں پر پابندی لگائی جائے کہ نہ؟	Can we still afford to think if we should ban these mutinous or not?	Can we still think about whether or not to put a ban on these mischief mongers?	Should we still think that the innocent people will be charged with rules and regulation?	Is there still room for consideration whether these scoundrels should be banned?	-37.3202	-40.6362	-34.1609	-36.7005	-37.7363	-39.4093	-34.9051	-36.6617
urd-ng-102-174502-11516161-post150__6	متشدد ملاوؤں کی اس دنيا ميں کہيں جگہ نہيں جنکا کام ہی قتل کرانا ہے۔	In this world of callous leaders, there is no place for those whose work is only to kill.	There is no place on earth for extremist Mullahs whose only work is to cause killings.	In this feurious world the job is war,their work is only to kill.	There is no place in this world for extremist mullahs whose only purpose is to kill.	-39.1347	-37.9846	-30.1535	-35.6215	-37.7491	-38.4429	-30.6321	-35.7155
urd-ng-102-174502-11516161-post15__1	اس خبر سے دل چور چور ہو رہا ہے۔	This news breaks my heart to pieces.	This news tore my heart.	With this news my heart is broken.	Heart is breaking into pieces on this news.	-21.7939	-17.7121	-18.3132	-21.7813	-21.8455	-17.7121	-18.5622	-21.948
urd-ng-102-174502-11516161-post15__2	یہ کیسی دنیا ہے جہاں اللہ کے دین اسلام کہ ایک اہم رکن کا آج نام بھی لینے والے کے لیے اس دنیا میں جینا مشکل ہے۔	What kind of world is this where it is hard to live for one who takes the name of one major pillar of Islam, religion of Allah.	What kind of world is that in which it has become difficult for those who even take the name of one of the important parts of the religion of Allah, Islam.	What type of world is this in which it is very difficult to follow and live with the preachings of Allah's islam .	What world is this where it is hard to survive for the one who names an important part of Allah's religion Islam.	-61.0945	-64.4808	-49.3427	-49.706	-60.5603	-61.5514	-49.9291	-48.1611
urd-ng-102-174502-11516161-post15__3	غیر مسلم تو مسلمان کو مار سکتے ہیں لیکن اگر مسلم بدلہ لینے کی کوشش بھی کرے تو سارے غیر مسلم دنیا کے ساتھ ساتھ اپنے سارے منافق حکمران بھی مل کر سچے اور مخلص دین کا درد رکھنے والوں کے ساتھ یہی سلوک کرتے ہیں جو آج ہمارے عظیم لیڈر حافظ سعید کے ساتھ کر رہے ہیں۔	Non-Muslims can kill Muslims but when Muslims even try to take revenge, all our hypocrite leaders together with all the non-muslim world treat people with the true and right pain of religion just like our great leader Hafiz Saeed is being treated today.	Non-Muslims can kill Muslims, but if a Muslim even tries to extract revenge, along with the whole non-Muslim world, even the hypocrite leaders join and treat those who have sincere religious feeling in the manner our great leaders are treating Hafiz Saeed.	Non muslim can kill muslim but when the muslim try to take revenge then all non muslim with the whole world brother's together think ,that the islamic preaching's are done with Hafiz Sayeed.	Non Muslims can kill Muslim, but if Muslim even tries to take revenge then along with the whole non Muslim world our hypocrite leaders also treat the ones sincere with true and sincere religion like they are treating our great leader Hafiz Saeed now a days.	-113.689	-114.164	-103.09	-138.13	-114.122	-114.328	-103.36	-138.426
urd-ng-102-174502-11516161-post1__1	ممبئی حملوں کی پاداش میں بھارت۔	India in impunity of Bombay attacks.	After the Mumbai attacks, Indo-	India is very upset on the attack on Mumbai.	As a penalty of Mumbai attacks India.	-16.46	-9.65988	-22.1272	-18.494	-16.46	-9.65988	-22.5785	-18.494
urd-ng-102-174502-11516161-post1__2	پاکستان روابط میں تلخی پیدا ہوئی ہے اور دونوں ملکوں کے تعلقات میں حالیہ برسوں میں آنے والی بہتری کو شدید دھچکا لگا ہے۔	Pakistan relation are bitter. Better relationship as a result of last few years between the two countries have been jolted greatly.	Pak relationships turned sour, because of which the proximity between the two countries forming after many years, for the first time suffered a severe setback.	Citizen of pakistan has created the misunderstanding between two countries and in the up coming days the sitiuation will be more worst.	Pakistan relations are affected, and the recent improvement of relations between two countries is enormously shocked.	-45.2375	-65.264	-57.9618	-40.088	-42.1818	-63.7538	-58.936	-40.3894
