SegID	Urdu	Turk_Translation_1	Turk_Translation_2	Turk_Translation_3	Turk_Translation_4	Bigram_Lprob1	Bigram_Lprob2	Bigram_Lprob3	Bigram_Lprob4	Trigram_Lprob1	Trigram_Lprob2	Trigram_Lprob3	Trigram_Lprob4
voa_urd_20090126.0013__7	ماہرین کا خیال ہے کہ اس کی وجہ چائے میں ایسے اجزا کی موجودگی ہے جو سرطان کی ان خاص قسم کی رسولیوں کے خلاف زیادہ مؤثر ہوتےہیں جن کا نشانہ بالعموم 50 سال سے کم عمر خواتین بنتی ہیں۔	Experts believe that the reason for this is that tea has such ingredients in it, which are more effective against specific tumors which generally occur in women below the age of 50.	Specialists think that this is because of the presence of such components in tea that are more effective against such types of cancer tumors, which usually targets women under 50 years of age.	The researchers think that the tea contains such elements that are effective against the special type of onco in the breast cancer (that effect the women younger then 50 years age)	Experts believe that the reason behind this is that tea has some elements that are effective against the formation of cancer cells in women mainly under the age of 50.	-85.2447	-90.0335	-94.1938	-78.6564	-84.5397	-84.7844	-94.4822	-78.1267
voa_urd_20090126.0013__8	ریاست فلوریڈا کے شہر ٹمپا میں قائم موفٹ کینسر سینٹر میں پانچ ہزار سے زیادہ خواتین پر یہ تحقیق کی گئی جنہوں نے چھاتی کے سرطان کا علاج کرایا تھا۔	in the Moft Cancer Center situated in Tampa city of the State of Florida, a research was carried out on 5 thousand women who had taken the treatment for breast cancer.	Research was done on 5000 women who had treatment done for Chest Cancer at Moffitt Cancer Center founded in city Tampa of State of Florida.	In Moffitt Cancer Center, in the city of Tampa, Florida state, a research was conducted on over 5000 women, who had undergone treatment for breast cancer.	More than 5000 women who had lung cancer were treated in the Moffet Cancer Center, in Tampa, Florida.	-86.5659	-95.1021	-91.0172	-66.3089	-88.3388	-96.7222	-91.4674	-66.2317
voa_urd_20090126.0013__9	ان کی عمریں 20 اور 74 سال کے درمیان تھیں۔	Their ages were between 20 and 70 years.	Their ages are between 20 and 74 years.	Their ages were between 20 and 74 years.	They were aged between 29 to 74.	-28.7947	-30.0121	-30.4661	-21.9276	-28.4081	-29.4729	-30.0794	-22.2259
voa_urd_20090126.0013__10	ماہرین نے ان کے طبی ریکارڈ اور طرز زندگی کا موازنہ ایسی خواتین سے کیا جو چھاتی کے سرطان سے محفوظ تھیں۔	the experts compared their medical record and life pattern with that of women who were safe from breast cancer.	Specialists compared their medical records and lifestyle to those women who are free from chest cancer.	Experts compared their medical records and lifestyles with women who were safe from breast cancer.	Researchers compared their medical records and lifestyles to women who were free of lung cancer.	-60.25	-58.4539	-52.2151	-51.341	-58.7816	-57.6562	-52.0032	-51.8455
voa_urd_20090126.0013__11	ماہرین کو یہ بھی پتہ چلا کہ سرطان کی ایک خاص قسم ، لوبلر، پر چائے نے نمایاں طور پر اپنا اثردکھایا اور اس میں 66 فی صد تک کمی واقع ہوئی۔	the experts also found out that on a particular type of cancer, Lobular, tea had shown a great effect and it reduced by 66 percent.	Specialists also came to know that tea had its prominent effect on one of the kinds of cancer, Lobes, and it was reduced by 66%.	The experts also found out that on a specific type of cancer called lobular cancer, the drinking of tea has shown clear effects, and has decreased its occurrence by 66 percent.	Experts also discovered that tea was mainly effective on a certain type of cancer, called lopler, and was reduced by 66 %.	-72.4442	-69.0394	-99.6117	-72.8446	-72.9076	-70.6001	-98.9228	-72.857
voa_urd_20090126.0013__12	چھاتی کے سرطان کا تقریباً ہر دسواں مریض اس قسم میں مبتلا ہوتا ہے۔	almost every tenth patient of breast cancer suffers from this type of it.	Every 10th chest cancer patient has this kind of cancer.	A tenth of every breast cancer patient suffers this type of cancer.	Every 10th patient of lung cancer falls under this type of cancer.	-36.109	-40.0303	-36.6861	-37.6876	-35.9878	-40.6844	-37.3609	-38.0744
voa_urd_20090126.0013__13	سرطان کی یہ قسم اس لیے زیادہ خطرناک ہے کیونکہ وہ گہرائی میں ہوتا ہے اور اس کا عام طور پر اس وقت پتہ چلتا ہے جب وہ کافی پھیل چکا ہوتاہے۔	this type of cancer is more dangerous because it deep inside and is usually diagnosed when it has already spread to a great extent.	This type of chest cancer is dangerous because it is deep inside and usually diagnosed when it has spread alot.	This type of cancer is more dangerous because it is deeper and is usually only known after it spreads quite a bit.	This type of cancer is especially dangerous because it is deeper than most, and is usually only discoverable when it has spread significantly.	-59.8251	-59.3552	-55.3782	-58.113	-61.7847	-62.0497	-55.5299	-58.6421
voa_urd_20090126.0013__14	ماہرین کا کہناہے کہ باقاعدگی سے چائے کے روزانہ کم ازکم تین کپ پینے سے کم عمر خواتین میں چھاتی کے سرطان کا خطرہ نمایاں طور کم ہوسکتا	Experts say that by taking at least three cups a day regularly, the danger of breast cancer can be reduced in young women.	Specialists say that having at least three cups of tea every day can readily reduce the chances of chest cancer in women of lesser age.	Experts say that regular tea consumption, at least three cups a day, can drastically reduce the occurrence of breast cancer in young women.	Experts say that younger females can greatly reduce the risk of lung cancer by regularly drinking three cups of tea every day.	-57.6697	-78.3825	-65.6377	-74.0202	-57.958	-76.4754	-66.6425	-73.3313
voa_urd_20090126.0013__15	ان کا کہنا ہے کہ چائے کو ایک روزمرہ کے مشروب کے طورپر اپنے روزمرہ معمولات میں شامل کرنے سے جسم میں سرطان کے خلاف مناسب معدافت پیدا ہوجاتی ہے۔	they say that making tea a regular drink in daily life can cause great resistance in the body against breast cancer.	They say that incorporating tea as a regular drink in your daily routine helps create immunity against the cancer.	They say that making tea a regular beverage taken on a daily basis and included in ones daily activities causes the suitable defense required against cancer in the body.	They say that incorporating tea in the daily life can greatly reduce the risk of any cancer.	-59.527	-64.8104	-97.3123	-46.6206	-59.323	-66.7563	-97.1139	-45.9247
voa_urd_20090126.0013__16	برطانیہ میں ہرسال تقریباً 40 ہزار خواتین میں چھاتی کے سرطان کی تشخیص ہوتی ہے۔	in Britain, every year, almost 40 thousand women are diagnosed to have breast cancer.	Almost 40,000 women are diagnosed with chest cancer in Britain.	In Britain, every year, approximately 40,000 women are diagnosed with breast cancer.	In Britain, more than 40,000 women are diagnosed with lung cancer every year.	-39.1449	-38.4552	-37.4567	-37.4629	-39.5928	-39.0566	-37.5039	-37.944
voa_urd_20090127.0008__1	افغانستان میں جنگ امریکہ کو درپیش سب سے بڑا فوجی چیلنج ہے: گیٹس	The Afghan war is the greatest challenge faced by America : Gates.	War in Afghanistan is the greatest army challenge facing America- Gates.	The biggest military challenge facing the American war in Afghanistan is gas.	War in Afghanistan is a biggest military challenge for America: Gutts	-38.0818	-35.3145	-32.2367	-35.8673	-38.7283	-34.8925	-30.9511	-35.1293
voa_urd_20090127.0008__2	امریکی وزیرِ دفاع رابرٹ گیٹس نے کہا ہے کہ افغانستان میں جنگ امریکہ کو درپیش سب سے بڑا فوجی چیلنج ہے۔	American Defense Minister Robert Gates said that the war in Afghanistan is the biggest challenge to America in terms of military challenges.	American defense minister Robert Gates has said that the war in Afghanistan is the biggest military challenge faced by America.	American Defence Minister Robert Gates has said that the biggest Military challenge to America is the war in Afghanistan	American minister Robert Gutts have told that that war in Afghanistan is a biggest military challenge for America.	-64.6777	-64.3422	-56.0865	-52.9483	-61.4359	-61.8946	-55.718	-53.1248
voa_urd_20090127.0008__3	گیٹس آج امریکی سینٹ اور ایوانِ نمائندگان کے ارکان کو افغانستان اور عراق جنگ پر اوباما انتظامیہ کی حکمتِ عملی کے بارے میں بریفنگ دے رہے تھے۔	Today Gates was briefing the senate and the house of representatives of the strategy adopted by the Obama administration on the Afghan and Iraq war.	Gates will give a briefing today to the Senate and Parliament over the strategies of the Obama regime on Afghanistan and Iraq wars.	Gates is today giving a briefing to American Senate and representatives of the Congress on the Obama Administrations policy on Afghanistan and Iraq wars.	Gutts today briefing about Afghanistan and Iraq war preparations of Obama to cenrt and Aiwane	-65.3728	-65.7948	-71.4813	-46.7548	-62.5742	-64.0926	-69.7586	-44.6943
voa_urd_20090127.0008__4	گیٹس نے سینٹ کی آرمڈ سروسز کمیٹی کو بتایا کہ صرف جنگ ہی افغانستان کے مسئلے کا حل نہیں لیکن اُنھوں نے مزید کہا کہ بہت سے علاقوں کو محفوظ بنانے کے لیے کافی تعداد میں فوجی موجود نہیں ہیں، جِس کا فائدہ اٹھاکر طالبان کارروائی کرتے ہیں۔	Gates told the senate's armed services committee that only war is not the solution to the problems in Afghanistan but he further added to make many areas safer the amount of troops is far less than is a need and Taliban are making use of this weakness and conducting their operations.	Gates told the Armed Services committee of the Senate that fight is not the only solution to the Afghanistan issue. But he added that in order to secure several areas, sufficient number of troops is not there, and the Talibans take advantage of that to carry out their activities.	Gates told the Armed Services Senate Committee that the war is not the only solution to Afghan problem but he further said that in order to make many areas secure, Army Personal are not available,taking the advantage of it the Taliban carry out actions.	Gutts told Aim service of Cent that only war is not solution for problem in Afghanistan he also told to make many areas safer there is no sufficient military which is misused by Taliban.	-138.133	-127.041	-125.584	-106.072	-139.319	-119.097	-125.697	-107.358
voa_urd_20090129.0012__1	عمر کے ساتھ ورزش میں کمی کیوں؟	Why the reduction of exercise with increasing age?	why reduce exercise with the age?	Why reduction in exercise with increase in the age	Why is there decrease in exercise with increase in age?	-27.4139	-24.7703	-27.8207	-35.6339	-29.6097	-25.7907	-29.6544	-34.0343
voa_urd_20090129.0012__2	نئی تحقیق	New research	new research	New Research	New Research.	-8.74916	-8.74916	-8.74916	-8.71291	-7.80268	-7.80268	-7.80268	-8.84107
voa_urd_20090129.0012__3	ورزش ہر عمر میں صحت کے لیے اچھی  ہوتی ہے۔	Exercise is good at every age to remain healthy.	exercise at any age is good for health.	Exercise is good for health in every age	Exercise is good for health in any age.	-30.8312	-25.2762	-27.5752	-23.7886	-31.1635	-25.5813	-27.2515	-23.9038
voa_urd_20090129.0012__4	یہ آپ کے دل کو توانا بناتی ہے، کولیسٹرول کی سطح میں کمی لاتی ہے، وزن کم رکھنےمیں معاون ثابت ہوتی ہے، ذیابیطس کو روکنے میں مدد دیتی ہے اور الزائمریعنی نسیان کےعمل کو سست کرتی ہے۔	It makes your heart stronger, reduced Cholesterol levels, helps control weight, helps in limiting Diabetes and slows the Alzheimer's process.	it energizes your heart, reduces the cholesterol level, helps in keeping the weight low, helps in preventing diabetes and slows down the process of Alzheimer or dementia.	This keeps the heart healthy,reduces the level of cholesterol,Helps in keeping the weight low, helps in reduction of sugar and reduces Alzheimer meaning decreases the speed of dementia.	This makes your heart stronger, decreases cholesterol levels, helps in reducing weight, helps stop diabetes and decreases the chances of Alzheimer's.	-81.4657	-82.4428	-84.4028	-81.9388	-81.2978	-83.8614	-86.9955	-82.294
voa_urd_20090129.0012__5	بدقسمتی سے بہت سے لوگوں میں عمر بڑھنے کے ساتھ ورزش کرنے کی صلاحیت میں کمی آجاتی ہے۔	Unfortunately, with many people with increasing age reduces the ability to exercise.	unfortunately the ability to exercise reduces in many people with the age.	Unfortunately, in many people with the increase in the age, the capability to carryout exercise also decreases.	Unfortunately, a lot of people tend to exercise less with age.	-33.4211	-31.7362	-45.6019	-28.3192	-34.8978	-32.923	-46.2717	-27.9524
voa_urd_20090129.0012__6	ماہرین کا کہنا ہے کہ ورزش سے ہمارا جسم اور دماغ چوکس رہتاہے تاہم عمر اس پر اثرانداز ہوسکتی ہے۔	Experts says with exercise our body and brain remains alert yet aging can affect it.	experts say that exercise keep our body and brain active however age can affect it.	The specialists say that with exercise our body and brain remain active but age can have effect on it.	Experts say that exercises keeps our mind and body alert, and affects the real age of a person.	-62.8908	-53.2934	-58.67	-60.7776	-63.2312	-54.5254	-58.2779	-62.2644
voa_urd_20090129.0012__7	امریکن میڈیکل ایسوسی ایشن کا کہناہے کہ ورزش نہ کرنے سے صحت کے کئی مسائل پیش آسکتے ہیں۔	According to American Medical Association if exercise is excluded from daily life there can be many health problems that can develop in the future.	According to the American Medical Association, several health related problems can arise by not doing exercise.	The American Medical Association says that Many health problems can occur if exercise is not carried out.	According to the American Medical Association, not getting enough exercise can lead to numerous health issues.	-61.4212	-51.3834	-45.2273	-46.3921	-60.9927	-50.2373	-46.2258	-46.5536
voa_urd_20090129.0012__8	میو کلینک منی سوٹا کی ڈاکٹر پٹریشا پے لیکا کہتی ہیں کہ عمر میں اضافہ ورزش سےمعذوری  اور جسمانی کارکردگی میں کمی کا ایک بڑا سبب ہے۔	Dr. Pattricia P. Leka of Maya clinic Minnesota says that increase in age is a big reason for being handicapped from exercise and less physical activity.	Dr. Patricia Palecca of Mayo Clinic, Minnesota says that an increase in age is a major cause of inability to excercise and lack of bodily activity.	Doctor Patrisha Pae Leka of the Meo Clinic in Mani Sotta says that the reason for the addition in the age is from inability of exercise and less functionality in the body.	Dr. Patricia Paylekka of the Mew Clinic of Minnesota reports that with increase in age, exercise is a major factor in determining proper body functioning.	-87.5771	-84.4328	-86.5766	-87.2789	-87.8921	-83.7641	-88.9308	-85.1699
voa_urd_20090129.0012__9	ڈاکٹر پٹریشا میو کلینک میں میڈیسن پڑھاتی ہیں۔	Dr. Patricia teaches medicine at Mayo clinic.	Dr. Patricia teaches medicine at Mayo Clinic.	Doctor Patrisha teaches medicine in the Meo Clinic.	Dr Patricia teaches Medicine in Mew Clinic.	-38.6059	-38.6059	-28.0441	-30.9022	-38.6059	-38.6059	-28.5733	-31.016
voa_urd_20090129.0012__10	انہوں نے بڑی عمر میں دل کے امراض اور انسان کی ورزش کرنے کی صلاحیت کے حوالے سے کیے جانے والے ایک مطالعے کی سربراہی کی۔	She headed a research regarding heart diseases and man's ability to do exercise in older age.	She lead a study of how heart related diseases and the ability to exercise is related to old age.	She did the research on the heart illnesses in old age people and the the benefits of doing exercises.	She has done extensive research on older age and the ability to exercise with increasing age.	-52.6244	-51.1528	-51.2848	-41.7113	-53.6488	-49.942	-53.0568	-40.4949
voa_urd_20090129.0012__11	ڈاکٹروں کی ٹیم نے دل کی کارکردگی کا جائزہ لینے کے لیے آواز کی ہائی فریکونسی لہریں استعمال کیں۔	Team of doctors used high frequency sound waves to observe the performance of heart.	The team of doctors used high frequency sound waves to measure the working of the heart.	A team of doctors used the high frequency layers of sound to test the functioning of the heart.	A team of doctors used High Frequency rays to determine the functioning of the heart.	-49.5628	-52.3223	-52.0105	-46.128	-50.0042	-50.5082	-50.8035	-45.0596
voa_urd_20090129.0012__12	جس میں دل کے خون پمپ کرنے ، اس کے سکڑاؤ اوردل کے آرام کرنے کے عمل کا مطالعہ کیا گیا۔	In which heart's activity of pumping blood and its contraction and relaxation was studied.	In which the pumping of the blood by the heart, its contraction and relaxation was studied.	In which they studied the work of blood pump in the heart, its squeezes and the resting of the heart.	In which, the ability of the heart to pump blood, and it's ability to shrink and relax was researched.	-55.5312	-54.1082	-56.516	-64.1253	-57.1165	-55.9005	-58.5309	-67.338
voa_urd_20090129.0012__13	ماہرین نے اپنی توجہ دل کے بائیں حصے پر مرکوز رکھی جو خون پمپ کرنے کا مرکزی حصہ ہے۔	Researches focused their attention on the right side of the heart, which is the main part of pumping blood.	The experts focussed on the left part of the heart which is the main part for pumping blood.	The experts had given full attention on the left side of the heart which is the important part where the blood is pumped.	Experts have concentrated mainly on the left side of the heart which is mainly responsible for the pumping of blood.	-51.6707	-48.3721	-53.1832	-48.2884	-51.8763	-49.6363	-53.9717	-47.6768
voa_urd_20090129.0012__14	انہیں معلوم ہوا کہ عمر بڑھنے کے ساتھ دل کے آرام کرنے کے عمل میں خرابیوں میں اضافہ ہوجاتا ہے۔	They came to know that with increase in age, problems increase in the relaxation action of heart.	They learnt that as people grew old, there was an increase in faults in the relaxation of the heart.	They came to know that with the growing age the grievousness is added in the respiration work of the heart.	They discovered that with increase in age, the problems in the rate of heart relaxation also increase.	-47.9061	-52.9296	-47.5804	-49.9895	-50.5512	-53.3275	-49.5874	-50.8236
voa_urd_20090129.0012__15	ڈاکٹر پٹریشیا کہتی ہیں کہ عمربڑھنے کے ساتھ دل کے آرام کرنے کے عمل میں خرابیاں نمایاں ہوجاتی ہیں اور عمر میں اضافے کے ساتھ ورزش کرنے کی صلاحیت پر اس کا اثر بڑھتا جاتا ہے۔	Dr. Patricia says with increase in age, problems occur in the activity of relaxation of heart and with increase in age, this effects the ability to exercise.	Dr. Patricia says that as age increases, the faults in the relaxation of the heart begin to appear, and this affects the ability to exercise.	Doctor Patrisha says that with the growing age the grievousness is added in the respiration work of the heart and with the growing age the effect grows with the exercise.	Dr. Patricia says that with increase in age, the problems in the heart relaxation rates increases and thus effects the ability to exercise with growing age.	-88.3631	-77.7241	-81.2719	-86.2415	-89.2775	-80.9449	-85.1764	-87.8646
voa_urd_20090129.0012__16	ڈاکٹر گاروین کین اس مطالعے میں شامل تھے۔	Dr. Garvin Ken was part of this research	Dr. Garwin Cain was also a part of this study.	Doctor Garven Ken was included in this study.	Dr. Carwin Cain was also part of this research.	-28.4349	-25.871	-26.7583	-24.0477	-27.7456	-25.7268	-27.4819	-24.2142
voa_urd_20090129.0012__17	وہ کہتے ہیں کہ ہمیں یہ دیکھ کرحیرت ہوئی کہ اس چیز کا لازمی طورپر اثر ہوتا ہے اور اس سے  یہ وضاحت ہوئی  کہ ورزش کی خراب کارکردگی کا دل کے آرام کے عمل سے کتنا تعلق ہوسکتا ہے۔	He says that we were surprised to see that it has an effect and it confirmed that bad exercising ability is very much related to the heart relaxing activity.	He says that we were surprised to see that there is a definite effect of this. And this clearly proves how deep a relation the worsening of exercise has with the relaxation of the heart.	They say that we were surprised to see that this thing is effected necessarily and with this it has been clear that bad exercise functionality has an affect on the heart's respiration work.	He says that it's surprising to see the permanent effects of improper exercise on the heart.	-70.8325	-90.8317	-94.008	-45.5187	-68.1064	-88.0095	-93.8794	-45.4138
voa_urd_20090129.0012__18	بعض اوقات بلڈ پریشر دل کے عمل میں خرابیوں  اوردل کے امراض کا باعث بن سکتا ہے۔	some times blood pressure can cause disorders in heart's functions and heart diseases.	Sometimes blood pressure can cause faults in the working of the heart and can become a cause of heart diseases.	Blood Pressure can cause a cardiovascular diseases and dysfunction.	In some instances, blood pressure is a factor in heart anomalies and heart diseases.	-55.8934	-56.8756	-37.1861	-46.5361	-56.5179	-58.733	-37.7078	-45.8156
voa_urd_20090129.0012__19	اگر ڈاکٹر اور مریض دل کی خرابیوں کے حوالے سے مل کر کام کریں تو وہ عمر بڑھنے کے باوجود بھی ورزش کے فوائد حاصل کرسکتے ہیں۔	if the doctor and the patient work in tandem in this regard, then they can take advantage of the benefits of exercise even with the age.	If the doctor and the patient work together on the faults of the heart, they can achieve the benefits of excercise, despite the increase in age.	If Doctor and Patient cooperate each other then exercise can be beneficial even in old age.	If doctors and patients can work together when it comes to heart diseases, then they can enjoy the benefits of exercise even with older age.	-60.8816	-61.6005	-48.5717	-68.8762	-59.9412	-61.4543	-49.0821	-64.9563
voa_urd_20090129.0012__20	اس حوالے سے تفصیلی رپورٹ امریکن میڈیکل ایسوسی ایشن کے جریدے میں شائع ہوئی ہے۔	a detailed report in this matter is published in a magazine of American Medical Association.	A detailed report of this has been published in the magazine of the American Medical Association.	A detailed report has been published in the Journal of American Medical Association.	There has been a detailed report about this in the American Medical Association Publication.	-41.4661	-38.3046	-34.0711	-34.1157	-41.7477	-38.793	-32.6938	-33.2854
voa_urd_20090131.0013__1	پاکستان کے ساتھ فوری جنگ کے امکانات نہیں: بھارتی فوجی سربراہ	No chances of an immediate war with Pakistan: Indian Army chief	There are no chances of an immediate war with Pakistan: Indian Army Chief.	There are no chances of War with Pakistan in near future, Indian Army Chief.	No chances of instant war with Pakistan: Indian Army Chief	-39.7743	-38.1995	-37.6193	-41.3145	-41.2352	-38.7032	-37.4655	-42.5193
voa_urd_20090131.0013__2	بھارتی بری فوج کے سربراہ جنرل دیپک کپور کا کہنا ہے کہ پاکستان کے ساتھ فوری جنگ کے امکانات موجود نھیں، تاہم ملک کا دفاع کرنے اور اُس کے مفادات کے تحفظ کو یقینی بنانے کے لیے قربانیاں دینے کے لیے ہمہ وقت تیار ہیں۔	Indian Army Chief General Deepak Kapoor has said that there are no chances of an immediate war with Pakistan how ever we are always ready to defend our country and sacrifice our lives for it.	The chief of the Indian Army, General Deepak Kapoor has stated that there are no chances of immediate war with Pakistan. However, to serve the country and protect its interests, they are always ready.	Indian Army chief Gen. Depak Kapoor said that there is a fat chance of war with Pakistan. "However, we are ready to protect our national interests at any cost", he said	Indian Army Chief General Deepak Kapoor says that no chances of instant war with Pakistan, however for the defense of country and to assure the security of her interests we are always vigilant.	-89.3244	-87.8164	-78.9693	-102.758	-89.5387	-87.2787	-78.7849	-103.637
voa_urd_20090131.0013__3	جنرل کپور نے الزام لگایا کہ یقین دہانیوں اور ممبئی حملوں کے نتیجے میں  پاکستان پر بین الاقوامی دباؤ کے باوجود ، اُن کے الفاظ میں، پاکستان کی سرزمین پر دہشت گردی کا ڈھانچہ نہ صرف  جوں کا توں موجود ہے بلکہ سرگرم  ہے۔	He has accused that despite of commitments and international pressure on Pakistan as a result of Mumbai attacks, the infrastructure of terrorism is not only existent but also proactive in Pakistan.	General Kapoor has made the accusation, that despite ascertainments and the international pressure on Pakistan due to the Mumbai attacks, in his words, the terrorists structure is not only just the same in Pakistan, but it is also active.	General kapoor blames that despite international pressure terrorists' network still exists and active on Pakistani soil.	General Kapoor blamed that despite of sureties and International pressure in result of Mumbai attacks, in his words, terrorism network is not only present in Pakistan but is also active.	-86.0806	-102.464	-60.7008	-94.8802	-86.2598	-104.377	-61.348	-96.7275
voa_urd_20090131.0013__4	اُنھوں نے یہ بات سری نگر میں نامہ نگاروں سے گفتگو میں کی۔	he said this while talking to the correspondents in Srinagar.	He said this in an interview to journalists in Srinagar.	He was talking with journalists in Sri Nagar.	He said this in Srinagar while talking to correspondents.	-29.4743	-25.8248	-24.1008	-25.8134	-29.8151	-23.7012	-23.7069	-25.5016
voa_urd_20090131.0013__5	بھارتی بری فوج کے سربراہ نئی دہلی کے زیرِ انتظام کشمیر کی مجموعی حفاظتی صورتِ حال اور سرحدوں پر مسلح افواج کی تیاریوں کا جائزہ لینے کے لیے وادیِ کشمیر کے ایک روزہ دورے پر تھے۔	The Indian Army Chief was on a one day tour to the valley of Kashmir in order to analyze the overall security situation in New Delhi administered Kashmir and preparation of armed forces on the borders.	The Indian Army Chief was on a one day trip to the Kashmir valley to inspect the situation of the overall security situation in Kashmir, which is under New Delhi's management and to check the preparations of the armed forces at the border.	Indian Army Chief is on one day visit to Kashmir Valley to observe the activities of Armed forces on the boundaries.	Indian Army Chief was on a day's tour of Kashmir for the analysis of preparations of armed forces on borders and of complete defense situation in New Delhi administered Kashmir.	-98.4727	-108.968	-64.3521	-97.7607	-100.424	-108.75	-66.062	-99.2998
voa_urd_20090131.0013__6	اُن سے سوال پوچھا گیا کہ  میڈیا رپورٹوں کے مطابق  ممبئی حملوں کے بارے میں پاکستان نے بھارت کی طرف سے پیش کردہ ثبوتوں  کو  مسترد کردیا ہے،  اِس بارے میں اُن کا کیا تبصرہ ہے۔	He was asked a question, that according to the media reports Pakistan has rejected the evidence provided from India regarding the Mumbai attacks, what were his thoughts about it.	He was asked as to what his reaction was to the media reports which state that Pakistan refuted the proof presented by India, about the Mumbai attacks.	When he was asked to comment about the Pakistan's rejection of Indian proofs about Mumbai Attacks.	He was asked that according to media reports Pakistan has refused the proves of Mumbai attacks presented by India, what is his opinion in this regard?	-80.1144	-79.6535	-52.755	-77.3525	-79.6001	-78.2762	-52.7945	-74.7488
voa_urd_20090131.0013__7	جنرل کپور نے کہا کہ جنگ یا امن کے معاملات  کے فیصلے سیاسی  قیادت کیا کرتی ہے۔	General Kapoor said that the decisions of peace or war matters are taken by the political leadership.	He stated that the matters of peace and war are decided by the political leadership.	Gen. kapoor said that political leadership is responsible to deal with issues relevant to peace or war	General Kapoor said that decisions of war or peace affairs are managed by political leadership.	-40.8288	-32.3534	-45.5636	-42.4139	-40.9005	-32.3961	-45.8816	-40.3143
voa_urd_20090131.0013__8	مبینہ طور پر پاکستان کی سرزمین پر دہشت گردی کے ڈھانچے کی موجودگی کا ذکر کرتے ہوئے، اُنھوں نے کہا کہ بھارتی فوج کا ایسے عناصر کے ساتھ مقابلہ ہوگا جو امن درہم برہم کرنے اور بھارت کو کمزور کرنے پر تُلے ہوئے ہیں۔	Mentioning the proven presence of a terrorism structure in Pakistan, he said that the Indian army would face such groups which are trying to disturb peace and are bent upon weakening India.	Talking about the presence of the skeleton of terrorism on the land of Pakistan,he said allegedly, that India will fight against such circumstances who are ready to destroy peace and weaken India.	Commonly there are many structures of riots and protests on the land of Pakistan. He has also reported that there would be tremendous battle between India and Pakistan. Pakistan has aimed to weaken the Indian Army.	Talking about the alleged terrorism network in Pakistan he said that Indian Army will have to face the forces which are objected to destroy peace and weaken India.	-94.1515	-86.0897	-106.798	-77.6686	-96.6225	-86.2784	-99.4391	-76.9961
voa_urd_20090131.0013__9	اُنھوں نے کہا کہ بھارتی کشمیر کی سرزمین پر سات سے آٹھ سو تک جنگجو موجود ہیں جِن میں سے تقریباً پچاس فی صد غیر ملکی ہیں۔	He said that in Indian Kashmir, at least 700 to 800 militants are present, of which approximately half are foreigners.	He said that there are around 7 to 800 fighters present on the land of Indian Kashmir from which almost 50% are foreigners.	He has also reported that there are about 700-800 army men on the land of Kashmir out of which about 50% of the army men are non-country men.	He said that 700 to 800 militants are present in Indian Kashmir almost half of them are foreigners.	-65.201	-66.949	-77.9764	-56.4954	-65.54	-66.6045	-78.9827	-53.5943
voa_urd_20090131.0013__10	جنرل دیپک کپور نے کہا کہ  موسم میں بہتری کے ساتھ ہی پاکستان اور اُس کے زیرِ انتظام کشمیر سے دراندازی کی کوششوں میں ا ضافہ ہو سکتا ہے،تاہم  بھارت نے سرحدوں پر چوکسی بڑھا دی ہے۔	General Deepak Kapoor said that with an improvement in the seasonal weather, there might be an increase in infiltration from Pakistan and Pakistan Occupied Kashmir. However, India has increased the guard at the borders.	General Deepak Kapoor said that only with the betterment in the weather, the efforts of encroachment between Pakistan and Kashmir under its government can be increased. Although India has increased security on the boarders.	General Deepak Kapoor has reported that there is some improvement in the K.I.K atmosphere. he has also said that he has increased that Pakistan has increased the efforts of battle on the Pakistan Dependent Kashmir. therefore we have increased the Army camps at the Indian borders.	General Deepak Kapoor said with the betterment of weather attempts of slander may increase from Pakistan and her side of Kashmir, however India has increased vigilance on borders.	-104.583	-95.8072	-125.635	-89.4313	-105.94	-97.3177	-125.325	-91.8919
voa_urd_20090131.0013__11	اُنھوں نے بھارتی زیرِ انتظام کشمیر میں تعینات فوج کی تعداد میں تخفیف کے امکانات کویہ کہہ کر  رد کر دیا کہ ملک کی سلامتی کے  ساتھ سمجھوتا نہیں کیا جا سکتا۔	He refuted the possibility of decrease in the army posting in Kashmir, saying that there can be no compromise with regards to national security.	They have refused to the possibility of reduction in the number of army soldiers in Indian Kashmir by stating that one can not compromise over the country's security.	He has also reported that he has increased the number of army in the India Dependent Kashmir. He has clearly mentioned from the symptoms that there cannot be any compromise with regard to the protection of the country.	He refused the chances of reducing the number of deployed army in Indian administered Kashmir by saying that no compromise on country security.	-64.2129	-67.1435	-90.6838	-69.4279	-59.886	-69.507	-87.9878	-69.6488
urd-ng-102-174502-11516101-post123__1	اللہ دُنيا کی زبان مُبارک کرے اور باراک دُنيا کے لیے مُبارک ثابت ہوں،	May Allah bless the tongues of the world and may Barack become a blessing for the world.	May God answer the world's prayers and may Barrack Obama be beneficial for the world.	Oh God, Please accept our prayers. Please prove Barack Obama to be good for this world.	May God bring people's dialogue pleasantness and bring Barack as blessing to world	-52.0533	-41.7731	-50.5005	-46.7217	-54.2243	-41.4047	-50.7522	-45.727
